tick,agentId,energy,belief,llr,neighborsCount,speed,distanceTraveled,resourcesGathered,isSleeper
1775,10,0,0.785,-1.297,3,1.36,855,0,0
1775,11,0,0.776,-1.244,2,1.43,1595,175,0
1775,12,95.1,0.821,-1.525,0,1,2152,463,0
1775,13,0,0.92,-2.44,1,0.49,413,0,0
1775,14,0,0.923,-2.48,3,1.31,687,0,0
1775,15,0,0.774,-1.23,0,1.39,1966,136,0
1775,16,0,0,6.907,0,1.67,2533,222,0
1775,17,0,0.825,-1.551,4,1.49,950,0,0
1775,18,0,0.652,-0.627,2,1.9,821,0,0
1775,19,0,0.9,-2.199,1,1.29,871,27,0
1775,20,0,0.772,-1.219,2,0.99,737,58,0
1775,21,0,0.861,-1.827,4,1.33,834,0,0
1775,22,10.2,0.44,0.24,0,2.07,3337,242,0
1775,23,0,0.92,-2.438,1,0.98,1065,46,0
1775,24,0,0.742,-1.055,0,2.05,969,31,0
1775,25,0,0.933,-2.63,2,1.13,890,0,1
1775,26,0,0.802,-1.4,2,0.76,665,0,0
1775,27,0,0.807,-1.428,6,1.53,834,1,0
1775,28,0,0.809,-1.445,0,1.06,919,34,0
1775,29,0,0.91,-2.318,1,1.24,483,0,0
1775,30,0,0.941,-2.771,2,0.41,307,0,1
1775,31,0,0.946,-2.864,1,1.03,1176,47,1
1775,32,10.5,0.662,-0.671,1,1.68,2962,196,0
1775,33,0,0.823,-1.536,4,1.78,984,32,0
1775,34,0,0.918,-2.41,1,1.37,880,22,0
1775,35,0,0.912,-2.344,5,1.83,1176,33,0
1775,36,0,0.114,2.054,0,1.44,2664,320,0
1775,37,0,0.751,-1.105,2,2.19,2446,103,0
1775,38,0,0.911,-2.33,3,1.69,924,2,0
1775,39,0,0.627,-0.52,1,1.04,1994,160,0
1775,40,0,0.637,-0.56,1,0.98,520,0,0
1775,41,0,0.891,-2.101,1,1.39,1240,33,0
1775,42,100,0.655,-0.64,0,0.9,2553,555,0
1775,43,0,0.91,-2.309,3,0.73,410,0,0
1775,44,0,0.869,-1.891,1,2.3,1574,49,0
1775,45,0,0.874,-1.933,5,1.47,967,0,0
1775,46,0,0.585,-0.344,0,1.31,1568,75,0
1775,47,61.3,0.936,-2.683,0,1.61,2339,241,1
1775,48,0,0.931,-2.603,1,1.27,834,0,1
1775,49,0,0.912,-2.34,3,1.35,916,0,0
1775,50,0,0.976,-3.706,2,0.54,332,0,1
1780,1,0,0.899,-2.186,1,1.43,899,0,0
1780,2,0,0.924,-2.5,2,1.46,885,0,0
1780,3,12.4,0.812,-1.462,0,0.98,1574,192,0
1780,4,0,0.321,0.751,0,0.22,447,50,0
1780,5,0,0.806,-1.423,4,2.15,1357,47,0
1780,6,0,0.862,-1.83,0,1.62,881,0,0
1780,7,0,0.474,0.105,0,0.62,1368,140,0
1780,8,0,0.942,-2.788,2,1.22,646,0,1
1780,9,12,0.661,-0.667,1,1.45,2762,250,0
1780,10,0,0.785,-1.297,3,1.36,855,0,0
1780,11,0,0.776,-1.244,2,1.43,1595,175,0
1780,12,95.5,0.816,-1.491,0,1,2157,463,0
1780,13,0,0.92,-2.44,1,0.49,413,0,0
1780,14,0,0.923,-2.48,3,1.31,687,0,0
1780,15,0,0.774,-1.23,0,1.39,1966,136,0
1780,16,0,0,6.907,0,1.67,2533,222,0
1780,17,0,0.825,-1.551,4,1.49,950,0,0
1780,18,0,0.652,-0.627,2,1.9,821,0,0
1780,19,0,0.9,-2.199,1,1.29,871,27,0
1780,20,0,0.772,-1.219,2,0.99,737,58,0
1780,21,0,0.861,-1.827,4,1.33,834,0,0
1780,22,9.3,0.435,0.26,0,2.05,3347,242,0
1780,23,0,0.92,-2.438,1,0.98,1065,46,0
1780,24,0,0.742,-1.055,0,2.05,969,31,0
1780,25,0,0.933,-2.63,2,1.13,890,0,1
1780,26,0,0.802,-1.4,2,0.76,665,0,0
1780,27,0,0.807,-1.428,6,1.53,834,1,0
1780,28,0,0.809,-1.445,0,1.06,919,34,0
1780,29,0,0.91,-2.318,1,1.24,483,0,0
1780,30,0,0.941,-2.771,2,0.41,307,0,1
1780,31,0,0.946,-2.864,1,1.03,1176,47,1
1780,32,9.7,0.658,-0.656,1,1.67,2970,196,0
1780,33,0,0.823,-1.536,4,1.78,984,32,0
1780,34,0,0.918,-2.41,1,1.37,880,22,0
1780,35,0,0.912,-2.344,5,1.83,1176,33,0
1780,36,0,0.114,2.054,0,1.44,2664,320,0
1780,37,0,0.751,-1.105,2,2.19,2446,103,0
1780,38,0,0.911,-2.33,3,1.69,924,2,0
1780,39,0,0.627,-0.52,1,1.04,1994,160,0
1780,40,0,0.637,-0.56,1,0.98,520,0,0
1780,41,0,0.891,-2.101,1,1.39,1240,33,0
1780,42,100,0.65,-0.618,0,0.83,2558,561,0
1780,43,0,0.91,-2.309,3,0.73,410,0,0
1780,44,0,0.869,-1.891,1,2.3,1574,49,0
1780,45,0,0.874,-1.933,5,1.47,967,0,0
1780,46,0,0.585,-0.344,0,1.31,1568,75,0
1780,47,60.6,0.968,-3.417,0,1.61,2347,241,1
1780,48,0,0.931,-2.603,1,1.27,834,0,1
1780,49,0,0.912,-2.34,3,1.35,916,0,0
1780,50,0,0.976,-3.706,2,0.54,332,0,1
1785,1,0,0.899,-2.186,1,1.43,899,0,0
1785,2,0,0.924,-2.5,2,1.46,885,0,0
1785,3,11.8,0.807,-1.429,0,0.97,1579,192,0
1785,4,0,0.321,0.751,0,0.22,447,50,0
1785,5,0,0.806,-1.423,4,2.15,1357,47,0
1785,6,0,0.862,-1.83,0,1.62,881,0,0
1785,7,0,0.474,0.105,0,0.62,1368,140,0
1785,8,0,0.942,-2.788,2,1.22,646,0,1
1785,9,11.3,0.656,-0.643,1,1.34,2769,250,0
1785,10,0,0.785,-1.297,3,1.36,855,0,0
1785,11,0,0.776,-1.244,2,1.43,1595,175,0
1785,12,99.5,0.811,-1.458,0,0.99,2162,468,0
1785,13,0,0.92,-2.44,1,0.49,413,0,0
1785,14,0,0.923,-2.48,3,1.31,687,0,0
1785,15,0,0.774,-1.23,0,1.39,1966,136,0
1785,16,0,0,6.907,0,1.67,2533,222,0
1785,17,0,0.825,-1.551,4,1.49,950,0,0
1785,18,0,0.652,-0.627,2,1.9,821,0,0
1785,19,0,0.9,-2.199,1,1.29,871,27,0
1785,20,0,0.772,-1.219,2,0.99,737,58,0
1785,21,0,0.861,-1.827,4,1.33,834,0,0
1785,22,8.4,0.43,0.28,0,2.03,3357,242,0
1785,23,0,0.92,-2.438,1,0.98,1065,46,0
1785,24,0,0.742,-1.055,0,2.05,969,31,0
1785,25,0,0.933,-2.63,2,1.13,890,0,1
1785,26,0,0.802,-1.4,2,0.76,665,0,0
1785,27,0,0.807,-1.428,6,1.53,834,1,0
1785,28,0,0.809,-1.445,0,1.06,919,34,0
1785,29,0,0.91,-2.318,1,1.24,483,0,0
1785,30,0,0.941,-2.771,2,0.41,307,0,1
1785,31,0,0.946,-2.864,1,1.03,1176,47,1
1785,32,8.9,0.653,-0.634,1,1.66,2978,196,0
1785,33,0,0.823,-1.536,4,1.78,984,32,0
1785,34,0,0.918,-2.41,1,1.37,880,22,0
1785,35,0,0.912,-2.344,5,1.83,1176,33,0
1785,36,0,0.114,2.054,0,1.44,2664,320,0
1785,37,0,0.751,-1.105,2,2.19,2446,103,0
1785,38,0,0.911,-2.33,3,1.69,924,2,0
1785,39,0,0.627,-0.52,1,1.04,1994,160,0
1785,40,0,0.637,-0.56,1,0.98,520,0,0
1785,41,0,0.891,-2.101,1,1.39,1240,33,0
1785,42,100,0.645,-0.596,0,0.76,2562,568,0
1785,43,0,0.91,-2.309,3,0.73,410,0,0
1785,44,0,0.869,-1.891,1,2.3,1574,49,0
1785,45,0,0.874,-1.933,5,1.47,967,0,0
1785,46,0,0.585,-0.344,0,1.31,1568,75,0
1785,47,59.9,0.982,-4.023,0,1.6,2355,241,1
1785,48,0,0.931,-2.603,1,1.27,834,0,1
1785,49,0,0.912,-2.34,3,1.35,916,0,0
1785,50,0,0.976,-3.706,2,0.54,332,0,1
1790,1,0,0.899,-2.186,1,1.43,899,0,0
1790,2,0,0.924,-2.5,2,1.46,885,0,0
1790,3,11.2,0.802,-1.398,0,0.97,1584,192,0
1790,4,0,0.321,0.751,0,0.22,447,50,0
1790,5,0,0.806,-1.423,4,2.15,1357,47,0
1790,6,0,0.862,-1.83,0,1.62,881,0,0
1790,7,0,0.474,0.105,0,0.62,1368,140,0
1790,8,0,0.942,-2.788,2,1.22,646,0,1
1790,9,10.6,0.652,-0.628,1,1.29,2776,250,0
1790,10,0,0.785,-1.297,3,1.36,855,0,0
1790,11,0,0.776,-1.244,2,1.43,1595,175,0
1790,12,100,0.903,-2.23,1,0.98,2167,473,0
1790,13,0,0.92,-2.44,1,0.49,413,0,0
1790,14,0,0.923,-2.48,3,1.31,687,0,0
1790,15,0,0.774,-1.23,0,1.39,1966,136,0
1790,16,0,0,6.907,0,1.67,2533,222,0
1790,17,0,0.825,-1.551,4,1.49,950,0,0
1790,18,0,0.652,-0.627,2,1.9,821,0,0
1790,19,0,0.9,-2.199,1,1.29,871,27,0
1790,20,0,0.772,-1.219,2,0.99,737,58,0
1790,21,0,0.861,-1.827,4,1.33,834,0,0
1790,22,7.5,0.425,0.301,0,2.01,3367,242,0
1790,23,0,0.92,-2.438,1,0.98,1065,46,0
1790,24,0,0.742,-1.055,0,2.05,969,31,0
1790,25,0,0.933,-2.63,2,1.13,890,0,1
1790,26,0,0.802,-1.4,2,0.76,665,0,0
1790,27,0,0.807,-1.428,6,1.53,834,1,0
1790,28,0,0.809,-1.445,0,1.06,919,34,0
1790,29,0,0.91,-2.318,1,1.24,483,0,0
1790,30,0,0.941,-2.771,2,0.41,307,0,1
1790,31,0,0.946,-2.864,1,1.03,1176,47,1
1790,32,8.1,0.654,-0.636,1,1.65,2986,196,0
1790,33,0,0.823,-1.536,4,1.78,984,32,0
1790,34,0,0.918,-2.41,1,1.37,880,22,0
1790,35,0,0.912,-2.344,5,1.83,1176,33,0
1790,36,0,0.114,2.054,0,1.44,2664,320,0
1790,37,0,0.751,-1.105,2,2.19,2446,103,0
1790,38,0,0.911,-2.33,3,1.69,924,2,0
1790,39,0,0.627,-0.52,1,1.04,1994,160,0
1790,40,0,0.637,-0.56,1,0.98,520,0,0
1790,41,0,0.891,-2.101,1,1.39,1240,33,0
1790,42,100,0.64,-0.575,0,0.71,2565,575,0
1790,43,0,0.91,-2.309,3,0.73,410,0,0
1790,44,0,0.869,-1.891,1,2.3,1574,49,0
1790,45,0,0.874,-1.933,5,1.47,967,0,0
1790,46,0,0.585,-0.344,0,1.31,1568,75,0
1790,47,59.2,0.981,-3.935,1,1.61,2363,241,1
1790,48,0,0.931,-2.603,1,1.27,834,0,1
1790,49,0,0.912,-2.34,3,1.35,916,0,0
1790,50,0,0.976,-3.706,2,0.54,332,0,1
1795,1,0,0.899,-2.186,1,1.43,899,0,0
1795,2,0,0.924,-2.5,2,1.46,885,0,0
1795,3,10.6,0.797,-1.366,0,0.97,1588,192,0
1795,4,0,0.321,0.751,0,0.22,447,50,0
1795,5,0,0.806,-1.423,4,2.15,1357,47,0
1795,6,0,0.862,-1.83,0,1.62,881,0,0
1795,7,0,0.474,0.105,0,0.62,1368,140,0
1795,8,0,0.942,-2.788,2,1.22,646,0,1
1795,9,9.7,0.654,-0.635,1,1.92,2785,250,0
1795,10,0,0.785,-1.297,3,1.36,855,0,0
1795,11,0,0.776,-1.244,2,1.43,1595,175,0
1795,12,100,0.914,-2.365,1,0.99,2172,477,0
1795,13,0,0.92,-2.44,1,0.49,413,0,0
1795,14,0,0.923,-2.48,3,1.31,687,0,0
1795,15,0,0.774,-1.23,0,1.39,1966,136,0
1795,16,0,0,6.907,0,1.67,2533,222,0
1795,17,0,0.825,-1.551,4,1.49,950,0,0
1795,18,0,0.652,-0.627,2,1.9,821,0,0
1795,19,0,0.9,-2.199,1,1.29,871,27,0
1795,20,0,0.772,-1.219,2,0.99,737,58,0
1795,21,0,0.861,-1.827,4,1.33,834,0,0
1795,22,6.7,0.42,0.321,0,1.98,3377,242,0
1795,23,0,0.92,-2.438,1,0.98,1065,46,0
1795,24,0,0.742,-1.055,0,2.05,969,31,0
1795,25,0,0.933,-2.63,2,1.13,890,0,1
1795,26,0,0.802,-1.4,2,0.76,665,0,0
1795,27,0,0.807,-1.428,6,1.53,834,1,0
1795,28,0,0.809,-1.445,0,1.06,919,34,0
1795,29,0,0.91,-2.318,1,1.24,483,0,0
1795,30,0,0.941,-2.771,2,0.41,307,0,1
1795,31,0,0.946,-2.864,1,1.03,1176,47,1
1795,32,7.4,0.66,-0.661,1,1.66,2995,196,0
1795,33,0,0.823,-1.536,4,1.78,984,32,0
1795,34,0,0.918,-2.41,1,1.37,880,22,0
1795,35,0,0.912,-2.344,5,1.83,1176,33,0
1795,36,0,0.114,2.054,0,1.44,2664,320,0
1795,37,0,0.751,-1.105,2,2.19,2446,103,0
1795,38,0,0.911,-2.33,3,1.69,924,2,0
1795,39,0,0.627,-0.52,1,1.04,1994,160,0
1795,40,0,0.637,-0.56,1,0.98,520,0,0
1795,41,0,0.891,-2.101,1,1.39,1240,33,0
1795,42,100,0.635,-0.553,0,0.68,2569,582,0
1795,43,0,0.91,-2.309,3,0.73,410,0,0
1795,44,0,0.869,-1.891,1,2.3,1574,49,0
1795,45,0,0.874,-1.933,5,1.47,967,0,0
1795,46,0,0.585,-0.344,0,1.31,1568,75,0
1795,47,58.4,0.969,-3.448,1,1.6,2371,241,1
1795,48,0,0.931,-2.603,1,1.27,834,0,1
1795,49,0,0.912,-2.34,3,1.35,916,0,0
1795,50,0,0.976,-3.706,2,0.54,332,0,1
1800,1,0,0.899,-2.186,1,1.43,899,0,0
1800,2,0,0.924,-2.5,2,1.46,885,0,0
1800,3,10,0.792,-1.336,0,0.96,1593,192,0
1800,4,0,0.321,0.751,0,0.22,447,50,0
1800,5,0,0.806,-1.423,4,2.15,1357,47,0
1800,6,0,0.862,-1.83,0,1.62,881,0,0
1800,7,0,0.474,0.105,0,0.62,1368,140,0
1800,8,0,0.942,-2.788,2,1.22,646,0,1
1800,9,8.9,0.658,-0.656,1,1.86,2795,250,0
1800,10,0,0.785,-1.297,3,1.36,855,0,0
1800,11,0,0.776,-1.244,2,1.43,1595,175,0
1800,12,100,0.922,-2.47,1,0.99,2177,482,0
1800,13,0,0.92,-2.44,1,0.49,413,0,0
1800,14,0,0.923,-2.48,3,1.31,687,0,0
1800,15,0,0.774,-1.23,0,1.39,1966,136,0
1800,16,0,0,6.907,0,1.67,2533,222,0
1800,17,0,0.825,-1.551,4,1.49,950,0,0
1800,18,0,0.652,-0.627,2,1.9,821,0,0
1800,19,0,0.9,-2.199,1,1.29,871,27,0
1800,20,0,0.772,-1.219,2,0.99,737,58,0
1800,21,0,0.861,-1.827,4,1.33,834,0,0
1800,22,5.8,0.415,0.342,0,2.08,3387,242,0
1800,23,0,0.92,-2.438,1,0.98,1065,46,0
1800,24,0,0.742,-1.055,0,2.05,969,31,0
1800,25,0,0.933,-2.63,2,1.13,890,0,1
1800,26,0,0.802,-1.4,2,0.76,665,0,0
1800,27,0,0.807,-1.428,6,1.53,834,1,0
1800,28,0,0.809,-1.445,0,1.06,919,34,0
1800,29,0,0.91,-2.318,1,1.24,483,0,0
1800,30,0,0.941,-2.771,2,0.41,307,0,1
1800,31,0,0.946,-2.864,1,1.03,1176,47,1
1800,32,6.6,0.661,-0.666,1,1.66,3003,196,0
1800,33,0,0.823,-1.536,4,1.78,984,32,0
1800,34,0,0.918,-2.41,1,1.37,880,22,0
1800,35,0,0.912,-2.344,5,1.83,1176,33,0
1800,36,0,0.114,2.054,0,1.44,2664,320,0
1800,37,0,0.751,-1.105,2,2.19,2446,103,0
1800,38,0,0.911,-2.33,3,1.69,924,2,0
1800,39,0,0.627,-0.52,1,1.04,1994,160,0
1800,40,0,0.637,-0.56,1,0.98,520,0,0
1800,41,0,0.891,-2.101,1,1.39,1240,33,0
1800,42,100,0.63,-0.531,0,0.65,2572,589,0
1800,43,0,0.91,-2.309,3,0.73,410,0,0
1800,44,0,0.869,-1.891,1,2.3,1574,49,0
1800,45,0,0.874,-1.933,5,1.47,967,0,0
1800,46,0,0.585,-0.344,0,1.31,1568,75,0
1800,47,57.7,0.936,-2.682,1,1.61,2379,241,1
1800,48,0,0.931,-2.603,1,1.27,834,0,1
1800,49,0,0.912,-2.34,3,1.35,916,0,0
1800,50,0,0.976,-3.706,2,0.54,332,0,1
1805,1,0,0.899,-2.186,1,1.43,899,0,0
1805,2,0,0.924,-2.5,2,1.46,885,0,0
1805,3,9.4,0.787,-1.306,0,0.95,1598,192,0
1805,4,0,0.321,0.751,0,0.22,447,50,0
1805,5,0,0.806,-1.423,4,2.15,1357,47,0
1805,6,0,0.862,-1.83,0,1.62,881,0,0
1805,7,0,0.474,0.105,0,0.62,1368,140,0
1805,8,0,0.942,-2.788,2,1.22,646,0,1
1805,9,8.1,0.599,-0.403,2,1.75,2804,250,0
1805,10,0,0.785,-1.297,3,1.36,855,0,0
1805,11,0,0.776,-1.244,2,1.43,1595,175,0
1805,12,99.7,0.921,-2.456,1,1.28,2183,484,0
1805,13,0,0.92,-2.44,1,0.49,413,0,0
1805,14,0,0.923,-2.48,3,1.31,687,0,0
1805,15,0,0.774,-1.23,0,1.39,1966,136,0
1805,16,0,0,6.907,0,1.67,2533,222,0
1805,17,0,0.825,-1.551,4,1.49,950,0,0
1805,18,0,0.652,-0.627,2,1.9,821,0,0
1805,19,0,0.9,-2.199,1,1.29,871,27,0
1805,20,0,0.772,-1.219,2,0.99,737,58,0
1805,21,0,0.861,-1.827,4,1.33,834,0,0
1805,22,4.9,0.581,-0.325,1,2.11,3398,242,0
1805,23,0,0.92,-2.438,1,0.98,1065,46,0
1805,24,0,0.742,-1.055,0,2.05,969,31,0
1805,25,0,0.933,-2.63,2,1.13,890,0,1
1805,26,0,0.802,-1.4,2,0.76,665,0,0
1805,27,0,0.807,-1.428,6,1.53,834,1,0
1805,28,0,0.809,-1.445,0,1.06,919,34,0
1805,29,0,0.91,-2.318,1,1.24,483,0,0
1805,30,0,0.941,-2.771,2,0.41,307,0,1
1805,31,0,0.946,-2.864,1,1.03,1176,47,1
1805,32,5.8,0.618,-0.482,1,1.67,3011,196,0
1805,33,0,0.823,-1.536,4,1.78,984,32,0
1805,34,0,0.918,-2.41,1,1.37,880,22,0
1805,35,0,0.912,-2.344,5,1.83,1176,33,0
1805,36,0,0.114,2.054,0,1.44,2664,320,0
1805,37,0,0.751,-1.105,2,2.19,2446,103,0
1805,38,0,0.911,-2.33,3,1.69,924,2,0
1805,39,0,0.627,-0.52,1,1.04,1994,160,0
1805,40,0,0.637,-0.56,1,0.98,520,0,0
1805,41,0,0.891,-2.101,1,1.39,1240,33,0
1805,42,100,0.625,-0.51,0,0.63,2575,595,0
1805,43,0,0.91,-2.309,3,0.73,410,0,0
1805,44,0,0.869,-1.891,1,2.3,1574,49,0
1805,45,0,0.874,-1.933,5,1.47,967,0,0
1805,46,0,0.585,-0.344,0,1.31,1568,75,0
1805,47,57,0.911,-2.331,1,1.59,2387,241,1
1805,48,0,0.931,-2.603,1,1.27,834,0,1
1805,49,0,0.912,-2.34,3,1.35,916,0,0
1805,50,0,0.976,-3.706,2,0.54,332,0,1
1810,1,0,0.899,-2.186,1,1.43,899,0,0
1810,2,0,0.924,-2.5,2,1.46,885,0,0
1810,3,8.8,0.782,-1.276,0,0.94,1603,192,0
1810,4,0,0.321,0.751,0,0.22,447,50,0
1810,5,0,0.806,-1.423,4,2.15,1357,47,0
1810,6,0,0.862,-1.83,0,1.62,881,0,0
1810,7,0,0.474,0.105,0,0.62,1368,140,0
1810,8,0,0.942,-2.788,2,1.22,646,0,1
1810,9,7.3,0.597,-0.394,2,1.65,2812,250,0
1810,10,0,0.785,-1.297,3,1.36,855,0,0
1810,11,0,0.776,-1.244,2,1.43,1595,175,0
1810,12,99,0.927,-2.543,1,1.33,2189,484,0
1810,13,0,0.92,-2.44,1,0.49,413,0,0
1810,14,0,0.923,-2.48,3,1.31,687,0,0
1810,15,0,0.774,-1.23,0,1.39,1966,136,0
1810,16,0,0,6.907,0,1.67,2533,222,0
1810,17,0,0.825,-1.551,4,1.49,950,0,0
1810,18,0,0.652,-0.627,2,1.9,821,0,0
1810,19,0,0.9,-2.199,1,1.29,871,27,0
1810,20,0,0.772,-1.219,2,0.99,737,58,0
1810,21,0,0.861,-1.827,4,1.33,834,0,0
1810,22,4,0.598,-0.399,1,2.06,3408,242,0
1810,23,0,0.92,-2.438,1,0.98,1065,46,0
1810,24,0,0.742,-1.055,0,2.05,969,31,0
1810,25,0,0.933,-2.63,2,1.13,890,0,1
1810,26,0,0.802,-1.4,2,0.76,665,0,0
1810,27,0,0.807,-1.428,6,1.53,834,1,0
1810,28,0,0.809,-1.445,0,1.06,919,34,0
1810,29,0,0.91,-2.318,1,1.24,483,0,0
1810,30,0,0.941,-2.771,2,0.41,307,0,1
1810,31,0,0.946,-2.864,1,1.03,1176,47,1
1810,32,10.9,0.598,-0.396,1,1.68,3020,202,0
1810,33,0,0.823,-1.536,4,1.78,984,32,0
1810,34,0,0.918,-2.41,1,1.37,880,22,0
1810,35,0,0.912,-2.344,5,1.83,1176,33,0
1810,36,0,0.114,2.054,0,1.44,2664,320,0
1810,37,0,0.751,-1.105,2,2.19,2446,103,0
1810,38,0,0.911,-2.33,3,1.69,924,2,0
1810,39,0,0.627,-0.52,1,1.04,1994,160,0
1810,40,0,0.637,-0.56,1,0.98,520,0,0
1810,41,0,0.891,-2.101,1,1.39,1240,33,0
1810,42,100,0.62,-0.489,0,0.61,2578,602,0
1810,43,0,0.91,-2.309,3,0.73,410,0,0
1810,44,0,0.869,-1.891,1,2.3,1574,49,0
1810,45,0,0.874,-1.933,5,1.47,967,0,0
1810,46,0,0.585,-0.344,0,1.31,1568,75,0
1810,47,56.3,0.961,-3.213,1,1.6,2395,241,1
1810,48,0,0.931,-2.603,1,1.27,834,0,1
1810,49,0,0.912,-2.34,3,1.35,916,0,0
1810,50,0,0.976,-3.706,2,0.54,332,0,1
1815,1,0,0.899,-2.186,1,1.43,899,0,0
1815,2,0,0.924,-2.5,2,1.46,885,0,0
1815,3,8.2,0.777,-1.247,0,0.93,1607,192,0
1815,4,0,0.321,0.751,0,0.22,447,50,0
1815,5,0,0.806,-1.423,4,2.15,1357,47,0
1815,6,0,0.862,-1.83,0,1.62,881,0,0
1815,7,0,0.474,0.105,0,0.62,1368,140,0
1815,8,0,0.942,-2.788,2,1.22,646,0,1
1815,9,6.5,0.599,-0.4,2,1.54,2820,250,0
1815,10,0,0.785,-1.297,3,1.36,855,0,0
1815,11,0,0.776,-1.244,2,1.43,1595,175,0
1815,12,98.3,0.918,-2.417,1,1.37,2196,484,0
1815,13,0,0.92,-2.44,1,0.49,413,0,0
1815,14,0,0.923,-2.48,3,1.31,687,0,0
1815,15,0,0.774,-1.23,0,1.39,1966,136,0
1815,16,0,0,6.907,0,1.67,2533,222,0
1815,17,0,0.825,-1.551,4,1.49,950,0,0
1815,18,0,0.652,-0.627,2,1.9,821,0,0
1815,19,0,0.9,-2.199,1,1.29,871,27,0
1815,20,0,0.772,-1.219,2,0.99,737,58,0
1815,21,0,0.861,-1.827,4,1.33,834,0,0
1815,22,3.2,0.594,-0.381,1,2,3418,242,0
1815,23,0,0.92,-2.438,1,0.98,1065,46,0
1815,24,0,0.742,-1.055,0,2.05,969,31,0
1815,25,0,0.933,-2.63,2,1.13,890,0,1
1815,26,0,0.802,-1.4,2,0.76,665,0,0
1815,27,0,0.807,-1.428,6,1.53,834,1,0
1815,28,0,0.809,-1.445,0,1.06,919,34,0
1815,29,0,0.91,-2.318,1,1.24,483,0,0
1815,30,0,0.941,-2.771,2,0.41,307,0,1
1815,31,0,0.946,-2.864,1,1.03,1176,47,1
1815,32,17.4,0.595,-0.383,1,1.68,3028,210,0
1815,33,0,0.823,-1.536,4,1.78,984,32,0
1815,34,0,0.918,-2.41,1,1.37,880,22,0
1815,35,0,0.912,-2.344,5,1.83,1176,33,0
1815,36,0,0.114,2.054,0,1.44,2664,320,0
1815,37,0,0.751,-1.105,2,2.19,2446,103,0
1815,38,0,0.911,-2.33,3,1.69,924,2,0
1815,39,0,0.627,-0.52,1,1.04,1994,160,0
1815,40,0,0.637,-0.56,1,0.98,520,0,0
1815,41,0,0.891,-2.101,1,1.39,1240,33,0
1815,42,100,0.615,-0.468,0,0.6,2581,609,0
1815,43,0,0.91,-2.309,3,0.73,410,0,0
1815,44,0,0.869,-1.891,1,2.3,1574,49,0
1815,45,0,0.874,-1.933,5,1.47,967,0,0
1815,46,0,0.585,-0.344,0,1.31,1568,75,0
1815,47,55.5,0.988,-4.443,1,1.59,2403,241,1
1815,48,0,0.931,-2.603,1,1.27,834,0,1
1815,49,0,0.912,-2.34,3,1.35,916,0,0
1815,50,0,0.976,-3.706,2,0.54,332,0,1
1820,1,0,0.899,-2.186,1,1.43,899,0,0
1820,2,0,0.924,-2.5,2,1.46,885,0,0
1820,3,7.6,0.772,-1.219,0,0.91,1612,192,0
1820,4,0,0.321,0.751,0,0.22,447,50,0
1820,5,0,0.806,-1.423,4,2.15,1357,47,0
1820,6,0,0.862,-1.83,0,1.62,881,0,0
1820,7,0,0.474,0.105,0,0.62,1368,140,0
1820,8,0,0.942,-2.788,2,1.22,646,0,1
1820,9,5.8,0.592,-0.371,2,1.38,2827,250,0
1820,10,0,0.785,-1.297,3,1.36,855,0,0
1820,11,0,0.776,-1.244,2,1.43,1595,175,0
1820,12,97.6,0.924,-2.496,1,1.4,2203,484,0
1820,13,0,0.92,-2.44,1,0.49,413,0,0
1820,14,0,0.923,-2.48,3,1.31,687,0,0
1820,15,0,0.774,-1.23,0,1.39,1966,136,0
1820,16,0,0,6.907,0,1.67,2533,222,0
1820,17,0,0.825,-1.551,4,1.49,950,0,0
1820,18,0,0.652,-0.627,2,1.9,821,0,0
1820,19,0,0.9,-2.199,1,1.29,871,27,0
1820,20,0,0.772,-1.219,2,0.99,737,58,0
1820,21,0,0.861,-1.827,4,1.33,834,0,0
1820,22,2.3,0.596,-0.388,1,1.93,3428,242,0
1820,23,0,0.92,-2.438,1,0.98,1065,46,0
1820,24,0,0.742,-1.055,0,2.05,969,31,0
1820,25,0,0.933,-2.63,2,1.13,890,0,1
1820,26,0,0.802,-1.4,2,0.76,665,0,0
1820,27,0,0.807,-1.428,6,1.53,834,1,0
1820,28,0,0.809,-1.445,0,1.06,919,34,0
1820,29,0,0.91,-2.318,1,1.24,483,0,0
1820,30,0,0.941,-2.771,2,0.41,307,0,1
1820,31,0,0.946,-2.864,1,1.03,1176,47,1
1820,32,24,0.592,-0.372,1,1.69,3037,217,0
1820,33,0,0.823,-1.536,4,1.78,984,32,0
1820,34,0,0.918,-2.41,1,1.37,880,22,0
1820,35,0,0.912,-2.344,5,1.83,1176,33,0
1820,36,0,0.114,2.054,0,1.44,2664,320,0
1820,37,0,0.751,-1.105,2,2.19,2446,103,0
1820,38,0,0.911,-2.33,3,1.69,924,2,0
1820,39,0,0.627,-0.52,1,1.04,1994,160,0
1820,40,0,0.637,-0.56,1,0.98,520,0,0
1820,41,0,0.891,-2.101,1,1.39,1240,33,0
1820,42,99.5,0.61,-0.447,0,0.59,2584,609,0
1820,43,0,0.91,-2.309,3,0.73,410,0,0
1820,44,0,0.869,-1.891,1,2.3,1574,49,0
1820,45,0,0.874,-1.933,5,1.47,967,0,0
1820,46,0,0.585,-0.344,0,1.31,1568,75,0
1820,47,55.7,0.981,-3.944,1,1.57,2411,242,1
1820,48,0,0.931,-2.603,1,1.27,834,0,1
